home_age,home_value,square_feet,location_risk,construction_type,security_system,smoke_detectors,flood_zone,roof_age,owner_age,claims_history,garage,premium
15,1443487,1331,high,steel,yes,yes,no,10,32,1,no,3008
12,1067000,4997,high,wood,no,yes,no,7,53,3,no,3945
86,1448570,4255,low,wood,yes,yes,no,5,31,3,yes,4055
56,1152586,4816,medium,brick,no,yes,yes,5,68,2,yes,4085
99,676359,1385,medium,wood,yes,yes,yes,7,55,2,no,4135
16,1460331,3202,high,wood,no,yes,no,24,72,0,yes,4068
33,1071882,4903,low,concrete,yes,no,yes,23,65,1,yes,3658
43,557589,4909,low,wood,no,no,yes,27,74,2,no,3698
49,840091,1958,high,wood,yes,yes,no,22,50,1,no,3279
78,618631,2724,low,steel,yes,yes,no,18,50,1,yes,2336
18,1086155,1773,low,steel,yes,no,no,28,43,3,yes,3016
16,728136,3219,high,concrete,no,no,yes,19,71,0,yes,3482
40,933584,812,low,brick,yes,no,no,8,35,1,no,2541
67,1159953,5193,high,steel,yes,yes,yes,26,23,1,yes,4204
62,781730,5400,low,concrete,yes,yes,no,19,33,1,no,2687
90,1071100,628,high,wood,no,yes,yes,23,43,1,no,4762
79,1122349,3544,medium,concrete,no,no,no,5,22,3,no,3453
27,446028,4563,low,steel,yes,no,yes,4,71,1,yes,2312
81,1453173,1388,low,wood,no,no,yes,15,33,0,yes,4120
14,964931,2853,low,concrete,yes,yes,yes,6,33,1,no,2585
66,196270,4339,low,steel,yes,no,yes,0,25,0,no,2039
27,1265860,1602,low,concrete,no,yes,yes,9,38,0,no,3191
54,1414953,3274,high,brick,yes,yes,no,18,74,1,no,3705
88,473553,1849,low,wood,yes,yes,yes,4,69,3,no,4005
60,967234,2223,high,concrete,yes,no,no,19,40,0,no,2722
40,687309,5006,medium,concrete,no,yes,yes,18,79,2,no,3511
45,1364233,3238,medium,wood,no,yes,no,29,22,0,no,3772
99,1112014,4112,high,steel,yes,yes,yes,18,73,1,yes,4632
68,801713,3303,medium,concrete,yes,yes,yes,8,38,3,yes,3604
90,1057552,684,high,steel,no,no,no,20,55,2,no,3859
68,1012381,5466,low,brick,no,yes,yes,2,64,0,yes,3464
63,704066,5962,high,wood,no,yes,yes,26,79,1,no,4546
98,209263,5100,medium,steel,no,yes,yes,20,28,2,yes,3566
77,135180,3714,high,steel,yes,no,no,27,54,1,no,2432
40,1159830,4272,medium,steel,no,no,yes,8,27,1,yes,3870
41,1208056,4928,high,brick,yes,yes,no,18,73,1,no,3522
61,550230,5203,medium,wood,yes,no,yes,15,27,3,no,4683
65,689054,1973,low,steel,yes,yes,yes,29,53,2,yes,3260
1,654472,2063,high,steel,no,no,yes,20,49,2,yes,3437
9,402935,2174,low,brick,no,no,yes,1,58,2,yes,2732
75,305896,5611,low,wood,no,no,yes,7,50,3,yes,3805
80,254223,3633,low,concrete,no,yes,yes,13,64,1,no,2555
93,975807,4716,medium,wood,no,no,no,5,51,2,yes,3977
15,419698,5729,medium,concrete,yes,no,no,11,43,0,no,1617
59,854197,2692,low,brick,no,yes,no,23,26,0,no,2636
66,292353,3252,high,concrete,yes,yes,yes,0,50,1,no,2980
10,852722,2690,medium,brick,yes,no,no,17,23,2,yes,2816
49,863121,3851,medium,concrete,no,no,yes,22,31,1,yes,3892
11,181931,896,low,brick,no,no,no,6,67,3,no,2002
30,985252,1730,medium,wood,yes,no,no,27,41,3,no,4416
23,293305,3584,high,wood,no,no,no,26,76,1,yes,3048
22,1453747,1316,medium,concrete,yes,yes,yes,24,73,3,yes,4798
51,626012,4583,medium,wood,yes,no,yes,11,74,2,no,3742
42,1071197,5331,high,concrete,no,yes,yes,11,39,3,yes,4695
29,279769,3784,high,brick,yes,no,yes,5,66,1,no,3104
45,747340,4742,medium,steel,yes,no,no,27,56,2,yes,3132
96,213344,1907,high,brick,no,no,no,22,74,1,no,3038
33,1259326,5026,medium,steel,yes,yes,yes,19,57,2,yes,4415
39,1158582,4931,high,wood,no,yes,no,1,72,1,yes,3746
73,605236,1461,low,wood,no,no,yes,24,39,0,yes,3079
65,172191,5411,medium,concrete,yes,no,yes,10,33,0,no,2639
82,199979,5776,low,concrete,yes,yes,no,15,78,3,no,2909
50,911011,3084,medium,steel,no,yes,yes,0,71,1,yes,3478
86,1264874,1697,high,brick,yes,yes,no,5,67,1,no,3408
48,1020297,1170,low,steel,no,no,yes,9,46,0,yes,2732
37,1105671,1914,medium,steel,yes,yes,yes,8,57,0,yes,2979
78,1437716,1547,high,brick,yes,no,yes,25,63,0,no,4461
86,1028026,4753,high,concrete,no,yes,yes,9,62,1,yes,4365
33,330876,5195,low,wood,yes,yes,yes,17,78,3,yes,3609
6,628618,1330,medium,wood,no,yes,yes,17,79,0,no,3125
91,445789,5977,low,concrete,no,no,no,27,74,1,yes,2790
70,312145,3443,medium,steel,no,yes,no,8,76,2,no,2918
55,1243121,5177,high,concrete,yes,no,yes,12,41,1,no,4002
44,1295509,925,high,steel,no,no,no,25,69,1,no,3765
50,1301373,4926,high,wood,yes,no,yes,9,32,3,yes,5431
54,395367,4529,medium,steel,yes,no,yes,8,79,1,yes,3392
63,488993,3835,medium,wood,yes,yes,yes,3,41,0,yes,3229
16,574837,1983,high,wood,no,yes,no,14,54,1,yes,2681
47,917876,3881,medium,steel,no,yes,no,23,31,3,yes,4266
57,1095737,4673,medium,wood,yes,yes,yes,7,46,2,yes,4736
2,777468,1154,high,concrete,yes,no,yes,26,31,1,yes,3706
37,1175140,3070,high,steel,yes,no,no,1,45,2,yes,3255
93,755917,3804,medium,brick,no,no,no,3,62,1,no,3031
23,1292397,802,medium,wood,no,no,no,5,54,2,no,3544
85,558494,5385,low,steel,no,no,no,19,55,2,yes,2980
13,538462,5479,medium,steel,yes,no,yes,6,36,0,no,2323
65,515714,2187,low,steel,yes,no,no,12,61,2,no,2618
93,431670,1052,medium,brick,yes,yes,no,25,45,3,yes,3582
48,707376,3674,low,brick,yes,no,yes,27,36,1,no,3428
7,1488135,1712,low,wood,no,yes,yes,4,70,2,no,3908
31,765151,1674,high,concrete,no,no,no,3,31,2,no,2863
63,154109,4124,medium,brick,no,no,yes,21,26,2,no,3595
45,789058,5367,high,brick,yes,no,yes,5,43,3,no,4392
56,426780,1079,high,steel,yes,no,yes,4,58,0,no,2868
64,893774,3804,medium,steel,yes,yes,no,21,75,1,no,2921
22,977668,3918,high,concrete,no,yes,yes,4,52,2,no,4200
63,392914,3533,high,wood,yes,yes,yes,6,44,1,no,3936
80,461729,4394,high,steel,yes,no,yes,29,32,1,no,4010
28,686388,3043,high,wood,yes,yes,yes,4,31,2,no,3815
44,207624,4854,low,concrete,yes,yes,no,3,75,0,no,1205
89,902466,3112,medium,concrete,yes,no,no,26,56,0,yes,3242
14,1214103,1773,medium,brick,no,yes,no,8,43,1,no,2719
85,1198904,3661,high,wood,yes,no,no,4,62,0,yes,3566
19,532207,5254,medium,steel,yes,yes,no,21,75,0,yes,2154
60,698240,2496,low,steel,yes,yes,no,1,43,2,no,2341
77,1185396,2894,high,wood,yes,no,yes,16,58,0,no,4579
2,1206099,3346,high,steel,no,yes,no,18,48,2,no,3533
51,1308738,1955,high,steel,yes,no,no,6,22,0,yes,2903
78,705680,1794,low,steel,no,yes,yes,16,26,3,yes,3938
34,149046,2098,medium,steel,no,yes,no,16,32,3,yes,2458
82,420816,3489,low,concrete,no,no,yes,15,54,2,no,3317
88,133509,1628,medium,concrete,no,yes,yes,7,37,3,yes,3490
94,914897,1115,low,steel,no,no,no,18,61,1,no,3151
51,901855,5182,low,wood,no,no,no,17,51,1,no,3305
19,944083,1497,high,steel,yes,yes,yes,23,49,2,yes,3670
36,728775,5007,high,wood,yes,no,yes,12,50,0,no,3601
85,576404,2271,high,wood,no,yes,yes,27,37,2,no,4524
83,304597,3371,low,brick,no,yes,yes,25,22,0,yes,2729
26,943633,5999,low,brick,no,no,yes,13,29,0,no,2921
35,857344,5458,medium,brick,yes,no,yes,17,25,1,no,3545
63,504436,3642,low,wood,yes,no,yes,12,72,1,no,3347
4,631600,1293,medium,wood,no,yes,no,9,57,0,yes,1955
85,786979,5445,high,wood,no,yes,yes,13,39,2,no,4638
3,775791,758,high,wood,yes,no,no,22,40,3,no,3487
5,1492183,4203,low,wood,yes,yes,no,22,57,2,yes,3646
29,404157,5088,medium,concrete,no,no,no,9,30,0,no,1982
19,768577,843,medium,steel,no,no,yes,5,47,3,no,3210
17,304203,4345,high,brick,no,yes,no,16,23,2,yes,2865
34,1257097,5439,low,wood,yes,yes,yes,16,24,1,no,3625
20,1465373,5912,medium,concrete,yes,no,yes,26,49,0,no,3929
28,798350,5931,medium,brick,yes,yes,no,29,66,3,no,3613
73,738404,3549,medium,steel,yes,yes,yes,10,41,2,yes,4150
67,479495,890,high,concrete,no,yes,no,18,40,0,yes,2698
10,441172,730,low,wood,yes,no,yes,27,40,0,yes,3001
21,1253221,5996,medium,concrete,no,no,no,12,62,1,yes,3550
4,1102838,2014,low,concrete,no,no,no,11,58,2,no,2644
22,1056749,4005,medium,steel,no,yes,no,11,36,0,yes,2522
71,1249161,4973,high,concrete,no,yes,yes,26,62,0,yes,4822
62,747697,2789,low,brick,no,no,yes,28,27,2,no,4012
12,1481238,4528,medium,concrete,yes,yes,yes,3,63,3,no,4632
11,874962,4380,high,brick,yes,yes,yes,24,77,2,no,3956
22,180824,992,high,wood,no,no,no,15,22,2,no,2685
29,1073543,3156,high,wood,no,yes,no,27,34,2,no,4046
61,1477545,4672,medium,brick,yes,yes,no,22,77,0,no,3343
61,1235596,3773,high,wood,yes,yes,no,0,70,2,no,3919
27,183238,2684,high,steel,no,no,no,19,67,0,yes,1748
47,838743,1196,high,steel,yes,no,yes,21,78,0,yes,3386
84,1363152,3081,high,steel,no,no,yes,13,24,2,no,5016
14,313561,3143,high,steel,no,yes,yes,12,66,1,no,2729
7,1000427,2159,medium,brick,yes,yes,no,21,78,1,no,2676
15,992773,5587,low,steel,no,yes,yes,6,29,1,yes,3068
46,321334,3653,medium,brick,yes,yes,no,24,44,0,yes,2131
28,908582,3797,medium,concrete,yes,yes,no,5,49,0,no,2553
43,697292,2952,medium,brick,no,yes,no,0,54,3,no,2807
10,1071629,4951,low,wood,no,yes,no,18,76,1,no,2652
51,1369046,2015,low,steel,no,yes,yes,0,55,2,no,3895
3,560411,5282,high,brick,yes,yes,no,21,55,3,no,3098
76,1442646,3269,low,brick,no,yes,yes,22,46,3,no,4906
77,852786,1629,medium,brick,yes,yes,yes,14,62,0,yes,3123
44,546613,1448,high,concrete,yes,yes,no,11,22,2,no,2993
54,1456042,3597,low,brick,no,yes,no,14,64,0,yes,2768
34,1121417,1930,medium,steel,yes,no,yes,27,28,1,no,3680
65,220962,1625,high,wood,no,no,no,2,74,1,yes,2903
89,1089786,3829,high,concrete,no,no,no,9,59,2,yes,3970
83,1404036,1417,high,wood,yes,no,no,24,49,3,no,5112
25,397463,1822,medium,concrete,no,yes,yes,0,38,2,no,3188
63,681626,2023,high,concrete,no,no,yes,0,59,0,yes,3382
70,654478,4778,medium,steel,no,no,no,22,69,0,yes,2877
45,123562,3622,low,wood,no,no,yes,27,51,3,yes,3731
68,845445,4110,high,wood,no,yes,yes,20,22,0,no,4023
26,1121188,4133,low,concrete,no,no,yes,15,49,0,no,3356
26,707219,3716,high,steel,no,yes,no,4,57,2,yes,2576
26,975683,4870,high,steel,yes,no,yes,4,39,1,yes,3126
78,962468,2168,high,concrete,no,yes,yes,10,23,2,yes,4403
62,1063255,5079,medium,wood,no,no,yes,10,54,2,no,4495
96,556324,4537,low,concrete,yes,yes,yes,11,28,3,no,3821
92,1400250,1007,high,concrete,no,no,yes,20,69,3,yes,5186
61,330236,1708,high,concrete,no,yes,yes,17,66,3,no,4118
2,650298,3503,medium,steel,yes,no,no,13,71,1,no,2042
41,625727,4284,high,concrete,no,no,yes,0,60,2,no,3680
45,136184,3111,medium,concrete,yes,no,yes,20,39,2,no,2973
85,491401,5416,high,brick,no,yes,no,25,28,0,yes,3406
14,1283601,3945,low,steel,yes,yes,yes,24,25,2,yes,3449
37,883374,3857,medium,steel,no,yes,no,7,78,3,no,3622
2,1319176,1671,medium,brick,yes,yes,no,24,38,3,no,3271
5,932865,4962,high,concrete,yes,no,yes,2,40,2,yes,3384
2,535637,3817,low,steel,yes,yes,no,17,26,2,no,1967
1,670387,1639,high,brick,no,no,no,20,60,2,no,2812
48,1492801,3968,medium,concrete,yes,yes,yes,22,76,2,no,4603
22,852754,3096,high,steel,no,no,yes,28,59,0,yes,3316
41,1297485,4226,low,steel,yes,yes,yes,19,58,3,no,4072
25,1415546,4098,medium,concrete,no,yes,no,1,34,0,yes,3030
46,614214,946,low,concrete,yes,yes,no,8,33,3,no,2521
94,988103,3955,low,brick,yes,no,no,21,58,3,no,3436
9,1008504,4234,medium,concrete,yes,no,no,18,25,1,yes,2938
61,235366,976,low,brick,yes,no,no,11,46,3,yes,2222
47,1485913,4051,high,concrete,no,no,no,10,52,3,no,4125
74,874473,3069,medium,steel,no,yes,no,0,61,2,no,2885
79,254953,1531,low,brick,yes,no,no,15,36,2,yes,2305
3,939973,2451,low,brick,yes,no,no,0,49,0,no,1757
8,1118135,1363,high,wood,no,yes,yes,29,78,1,no,4071
25,1005579,5440,high,steel,no,yes,no,23,76,3,no,3904
36,246604,2866,high,concrete,no,no,yes,26,32,3,yes,4265
43,243513,4752,high,brick,yes,no,yes,19,50,2,no,3461
50,116093,5382,low,wood,no,yes,yes,8,26,0,yes,2743
63,369803,4809,low,concrete,yes,yes,yes,4,64,0,no,2355
85,1131762,3917,low,steel,no,no,no,4,63,2,yes,3570
34,820138,2951,medium,brick,yes,no,no,7,23,2,yes,2899
91,1319505,3645,low,wood,no,no,yes,22,41,3,yes,5310
73,580895,3986,medium,wood,yes,yes,yes,28,43,1,yes,3827
10,906773,1699,low,wood,yes,yes,no,23,61,0,no,2842
27,1435013,2950,high,brick,no,no,no,13,48,0,yes,2986
89,993440,3558,low,steel,no,yes,yes,3,42,2,no,3946
13,281032,2247,medium,concrete,yes,yes,no,11,78,2,no,2116
51,794683,3381,high,concrete,no,no,yes,25,41,0,yes,3717
68,1018542,4255,low,wood,yes,yes,no,1,53,1,no,3252
16,425711,2099,medium,concrete,yes,yes,no,5,75,3,no,2274
12,1376589,601,low,steel,yes,no,yes,13,57,3,yes,3847
25,174271,5759,high,wood,no,no,yes,12,75,0,no,3075
49,361670,5767,medium,steel,no,no,no,22,79,1,no,2740
16,406880,2704,high,steel,yes,yes,yes,21,69,3,no,3627
2,1262479,1057,medium,brick,yes,yes,no,2,67,3,no,2961
73,1131772,5386,high,brick,yes,yes,no,18,24,1,yes,3536
77,220920,1140,medium,concrete,no,no,no,4,29,1,yes,1788
78,782237,3763,medium,wood,yes,no,no,22,51,0,yes,3104
76,809353,2420,low,brick,yes,yes,yes,17,25,2,yes,3391
35,302890,2986,high,concrete,yes,yes,no,11,28,2,no,2220
22,792529,4042,low,wood,yes,no,yes,10,79,3,no,3851
85,145227,3406,high,steel,no,no,yes,3,45,0,yes,2714
48,1406951,4951,high,steel,yes,no,yes,28,30,1,yes,4894
64,1013560,4580,low,brick,yes,no,no,11,55,0,yes,2217
67,946531,5765,medium,steel,yes,yes,no,23,56,2,yes,3711
22,140113,5739,high,concrete,yes,no,yes,18,30,1,yes,3262
73,1063166,1682,medium,wood,no,yes,yes,6,76,0,no,3988
47,909812,975,high,wood,yes,yes,yes,29,60,3,yes,4607
40,912447,5755,low,brick,no,no,yes,9,73,0,yes,3402
53,1237229,2136,medium,concrete,yes,yes,yes,18,36,0,no,3719
3,1102739,986,low,concrete,no,no,yes,23,70,1,no,3327
95,583736,1411,high,wood,yes,no,yes,22,33,1,yes,4082
6,1218926,782,low,brick,no,no,yes,0,77,3,yes,3492
14,394323,2963,high,brick,no,yes,no,15,79,3,no,2733
83,1104146,2070,medium,steel,no,no,no,3,78,0,yes,2603
58,105243,4342,medium,concrete,no,yes,no,22,25,2,yes,2949
82,874381,2383,low,steel,yes,yes,no,27,38,2,yes,3301
7,294155,3899,low,steel,no,no,no,11,30,3,no,2129
29,331829,3476,medium,wood,yes,yes,no,12,52,1,yes,2397
3,1240270,3459,low,concrete,yes,no,no,20,51,2,no,3109
13,1370981,5643,low,concrete,yes,no,no,2,74,3,yes,3399
36,706770,2422,medium,wood,yes,yes,no,15,59,0,no,2336
89,1127777,3592,high,brick,yes,yes,yes,1,39,1,yes,3998
92,763414,4997,low,steel,no,yes,no,8,42,0,yes,2538
38,1070838,5645,low,steel,yes,no,yes,25,38,0,no,3401
75,149113,5419,medium,steel,no,no,yes,5,56,1,no,2823
60,719594,3298,high,steel,yes,no,no,9,38,0,no,2344
73,427360,1688,high,concrete,yes,yes,yes,16,38,2,no,3620
22,208251,2092,low,wood,no,no,no,4,46,0,no,1285
21,962997,3019,low,brick,yes,yes,yes,11,75,0,no,2678
83,1402440,1953,high,wood,no,yes,no,22,34,2,yes,4420
33,1000526,2656,low,wood,yes,no,no,7,45,3,yes,3653
4,196187,2027,high,steel,no,no,no,20,36,1,yes,1944
97,534545,1242,low,steel,yes,no,no,11,42,1,yes,2037
80,1490485,5523,low,steel,no,yes,yes,11,33,2,yes,4762
44,1475107,5560,medium,wood,no,yes,no,28,35,0,no,3928
1,1067976,1247,high,brick,no,no,no,9,68,2,yes,2975
62,1318302,1513,high,brick,yes,yes,yes,27,67,1,yes,4459
79,927857,4469,low,brick,no,yes,yes,12,49,1,no,3911
22,1049497,5216,medium,concrete,yes,no,no,25,46,3,yes,3635
96,326192,2925,high,concrete,no,no,no,0,49,0,yes,2689
59,1390412,1505,low,steel,yes,yes,no,27,52,2,yes,3149
37,301773,3149,low,brick,yes,no,no,1,57,0,no,1359
23,488487,1592,medium,concrete,yes,yes,yes,19,37,1,yes,2785
33,1271164,5191,high,wood,yes,no,no,14,79,1,yes,3857
22,1281326,4158,high,wood,no,no,no,29,61,0,no,3712
64,513928,2970,low,steel,no,no,no,9,75,0,no,1698
62,647232,1832,low,wood,no,no,no,0,50,1,yes,2629
54,706473,1926,medium,concrete,no,yes,yes,19,32,2,no,3956
58,237405,3963,high,brick,yes,no,yes,28,47,1,no,3317
12,624089,5721,high,concrete,no,no,no,21,48,0,yes,2815
18,823300,4612,medium,concrete,yes,yes,no,29,51,2,no,2995
96,206634,4522,high,steel,no,no,no,21,74,3,no,3960
67,653506,3320,medium,brick,yes,yes,yes,17,58,0,yes,3111
60,175093,2711,high,wood,yes,yes,no,0,24,0,no,2399
1,1033507,2390,medium,brick,yes,no,no,11,73,3,yes,2957
89,934420,1009,medium,wood,yes,yes,yes,7,31,3,no,4638
20,329185,2254,low,steel,yes,yes,yes,24,53,2,no,2745
17,1189608,4787,high,brick,yes,no,no,8,26,1,no,2854
49,1394498,5797,low,concrete,yes,no,yes,22,30,3,yes,4613
22,345982,4189,medium,brick,yes,yes,no,27,47,0,yes,1974
33,876141,4578,medium,steel,no,yes,yes,19,56,0,no,3607
26,870232,1669,medium,brick,yes,yes,no,1,26,1,no,2127
27,546240,3272,high,wood,no,no,yes,15,37,1,no,3309
60,865236,5151,low,brick,no,yes,yes,22,34,2,yes,4199
34,1084015,1540,medium,brick,yes,no,no,21,51,1,yes,2694
87,1291059,5969,high,steel,no,no,yes,28,32,1,no,4972
80,279518,3257,medium,brick,no,yes,yes,13,78,0,no,2586
78,320338,2603,medium,brick,no,no,yes,29,51,0,yes,3041
52,1245485,5572,medium,concrete,yes,yes,no,22,70,1,no,3454
55,1242381,3354,medium,brick,no,yes,yes,0,42,2,yes,3910
61,290960,4083,low,brick,yes,no,no,13,25,3,yes,2440
50,1270732,4085,medium,steel,yes,yes,yes,19,38,3,yes,4183
63,1131004,1260,medium,wood,no,no,no,16,54,2,yes,4196
64,532199,3543,low,brick,yes,no,yes,22,76,0,no,2527
14,944257,905,low,concrete,no,yes,yes,5,52,3,yes,3149
90,390930,1456,medium,steel,yes,yes,no,25,27,2,yes,2463
51,1393645,3541,low,wood,no,no,yes,7,54,3,yes,4548
27,1098705,1048,low,steel,yes,no,no,17,73,2,yes,2928
40,129582,3522,low,wood,no,yes,no,7,60,0,no,2001
68,761361,5468,low,brick,no,no,no,7,64,1,no,2551
9,613555,3450,medium,wood,yes,no,yes,1,75,1,yes,2788
56,165115,3394,high,wood,no,no,no,15,63,0,yes,2579
91,1278758,1830,high,brick,yes,yes,no,12,71,0,yes,3321
39,305974,3375,medium,concrete,yes,no,no,26,48,0,yes,2092
15,145195,1081,high,concrete,yes,yes,yes,26,46,1,no,2830
89,991286,3668,low,brick,yes,yes,yes,13,63,2,no,4176
18,546174,4027,high,steel,no,yes,yes,6,40,1,no,3019
52,1435785,5653,medium,steel,no,no,no,2,23,1,yes,3152
61,1388486,1760,high,wood,no,no,no,20,22,0,yes,3875
94,881148,1792,medium,steel,no,no,yes,28,35,2,no,4373
37,226135,4925,high,steel,yes,yes,yes,7,65,3,no,3734
80,836826,2117,low,brick,yes,no,yes,0,36,1,no,3078
53,882146,2624,low,brick,yes,yes,no,16,72,2,yes,2731
12,303487,1088,low,wood,no,no,yes,25,43,3,no,3747
81,547106,2308,high,steel,no,no,yes,28,79,2,yes,3970
25,796861,1899,high,wood,yes,yes,yes,7,38,0,yes,3845
79,828571,4692,high,brick,yes,no,yes,5,71,2,yes,4228
25,1114975,5934,low,steel,yes,yes,no,18,62,1,yes,2298
21,1081082,4323,high,wood,yes,no,yes,10,53,3,no,4658
83,301729,5587,high,wood,yes,yes,yes,7,54,3,yes,3988
88,997811,3319,medium,concrete,yes,no,yes,7,22,3,no,4213
7,805488,1685,low,concrete,no,no,yes,24,62,2,yes,3126
76,411904,3804,high,steel,no,yes,no,9,40,3,no,3961
49,1034352,2767,medium,steel,yes,no,yes,9,59,3,no,4067
39,802436,3459,medium,brick,no,yes,no,21,72,0,no,2533
75,1360296,1780,medium,brick,no,no,no,27,71,1,no,3477
97,420515,5732,low,brick,no,yes,no,22,56,3,no,3787
49,1175751,4130,medium,concrete,no,no,no,12,79,2,no,3588
89,885846,3059,low,wood,yes,no,yes,26,25,1,no,3861
34,684588,4178,medium,brick,yes,no,no,21,32,3,no,3022
75,680997,4926,high,concrete,no,no,no,2,70,1,yes,2870
16,477072,5664,low,brick,yes,no,no,24,24,3,no,2666
96,1003976,2201,low,concrete,no,no,yes,16,76,3,no,4213
15,1065503,2875,high,concrete,yes,yes,no,20,23,3,no,3520
40,312941,5125,medium,steel,yes,no,no,21,76,0,no,2229
79,1254108,744,low,wood,no,no,yes,14,57,1,no,4005
7,967389,2808,low,concrete,yes,no,yes,5,44,0,yes,2443
40,1302942,888,low,wood,yes,yes,no,16,32,0,yes,2684
66,498787,4779,low,brick,yes,no,no,23,56,2,no,2710
70,1369012,1133,low,steel,no,yes,yes,29,76,3,no,4640
92,437054,780,high,steel,no,yes,yes,0,79,0,no,3087
22,814794,3632,low,wood,no,yes,yes,2,50,2,yes,3789
59,395324,4164,low,steel,yes,yes,no,7,28,1,no,2185
5,312780,1667,high,steel,yes,yes,no,28,40,1,yes,1912
18,674543,3490,medium,brick,no,no,no,7,27,0,yes,1524
11,1159976,5065,low,brick,no,no,yes,10,46,2,yes,3844
8,892001,1529,high,steel,no,yes,no,15,37,3,yes,3379
20,1223713,5114,high,steel,no,no,no,26,44,1,yes,3586
75,286020,1563,medium,wood,yes,no,no,0,74,2,no,3039
59,714564,3949,low,brick,yes,no,no,10,32,1,yes,2152
91,711012,4116,low,steel,yes,no,yes,28,54,3,no,4179
93,1228749,3756,medium,steel,yes,no,yes,16,29,2,yes,4502
25,1030565,3440,high,brick,no,yes,yes,12,57,3,yes,4654
58,1197723,2726,high,brick,no,yes,no,23,71,0,no,3400
19,117455,4498,high,brick,no,yes,no,1,46,3,no,2589
2,1305374,2359,medium,concrete,yes,yes,yes,4,56,1,yes,3174
58,1337359,2079,medium,concrete,no,no,yes,23,34,0,no,3981
66,1159522,5402,high,wood,no,no,no,20,27,3,yes,4724
7,1127272,1576,low,concrete,no,yes,no,11,56,0,yes,1727
51,734947,1560,low,concrete,yes,yes,no,14,67,3,yes,2848
95,297659,4027,high,concrete,no,no,no,6,60,2,yes,2667
33,496199,5567,low,concrete,no,yes,yes,29,71,0,no,3052
75,778287,4499,high,steel,yes,no,no,5,25,3,yes,3468
13,765656,680,high,steel,yes,yes,yes,4,66,0,yes,2851
10,723818,5265,low,steel,no,no,yes,14,64,3,no,3692
59,612566,3459,low,concrete,no,no,yes,26,63,3,yes,4062
38,1413874,2256,medium,concrete,no,yes,no,2,37,0,yes,3168
20,1212681,3149,low,wood,yes,yes,no,21,78,0,yes,2659
85,396186,1671,low,wood,yes,no,yes,8,32,2,no,3573
14,1114182,2260,low,wood,no,yes,no,29,45,2,yes,3428
88,591339,3312,low,concrete,yes,yes,yes,22,35,0,yes,2989
40,1488982,3056,high,steel,yes,no,yes,25,61,1,no,4465
7,913188,1424,low,concrete,yes,yes,no,16,29,3,yes,2502
69,590175,3684,high,concrete,no,yes,no,20,76,0,no,3005
6,126143,2468,high,brick,yes,no,yes,22,51,0,yes,2343
40,982273,4451,medium,concrete,yes,yes,no,13,52,3,yes,3655
53,675594,4922,high,wood,no,no,yes,6,27,1,yes,4090
99,1283809,1587,low,brick,yes,no,no,14,45,1,yes,3203
9,1261926,790,medium,brick,no,no,no,28,76,0,no,2867
65,360383,1623,medium,concrete,yes,no,no,26,22,2,yes,2668
20,1448848,5163,medium,concrete,no,no,no,6,59,2,yes,3157
6,1232531,4723,high,wood,yes,yes,yes,12,77,1,yes,4485
96,133157,3894,high,wood,yes,no,yes,13,67,3,no,4642
77,907957,3713,high,concrete,yes,yes,yes,29,42,0,yes,3905
39,522616,4263,medium,wood,yes,no,no,21,27,0,no,2450
21,1323564,2685,high,wood,no,no,no,28,36,0,yes,3284
37,808374,5828,high,concrete,yes,no,yes,10,53,3,yes,4327
12,1160332,1756,medium,wood,yes,yes,yes,17,39,3,yes,4151
70,1435657,2311,medium,brick,yes,no,yes,12,68,0,yes,3850
15,1222362,5205,low,brick,no,yes,no,11,53,0,no,2400
21,776324,762,medium,wood,yes,yes,yes,1,33,3,no,3748
85,1328404,4999,medium,brick,yes,no,yes,9,32,1,yes,4148
92,944900,3394,medium,steel,yes,yes,yes,21,55,2,yes,4271
81,202885,5477,low,wood,no,no,no,10,23,1,no,2306
46,736715,653,low,brick,yes,yes,no,15,65,1,no,2406
71,1429840,5873,low,steel,no,no,yes,16,43,0,yes,3768
87,1444527,973,medium,steel,yes,no,no,13,42,1,no,3420
86,894744,1476,low,wood,yes,yes,no,21,27,0,yes,2651
10,312181,5761,medium,concrete,no,no,yes,20,27,3,no,3607
82,909289,3375,high,steel,yes,no,no,12,33,1,no,3345
66,712435,4329,low,wood,no,yes,no,16,25,0,yes,2326
76,246612,3465,high,concrete,no,no,yes,4,28,2,no,3768
39,1218593,3284,medium,steel,no,no,yes,3,33,0,no,3706
22,1261538,3308,high,steel,yes,no,yes,24,51,0,no,3729
86,1054815,3888,low,steel,yes,no,no,10,30,2,no,2847
42,614120,639,low,wood,no,no,yes,16,28,0,no,2847
86,1335860,2254,medium,wood,yes,no,yes,25,69,0,yes,4176
